source,target,anchor,location,reason,status
https://immigratetobrazil.com/,https://immigratetobrazil.com/services/,Brazil Immigration Legal Services,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/conversion/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/,https://immigratetobrazil.com/pt-br/process/conversion/,Mudança de condição migratória no Brasil,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/process/deadlines/,https://immigratetobrazil.com/pt-br/process/,Como funciona o atendimento migratório com Monique,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/deadlines/,https://immigratetobrazil.com/pt-br/rights/,Direitos e responsabilidades dos imigrantes no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/deadlines/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/,https://immigratetobrazil.com/pt-br/process/deadlines/,Controle de prazos do pedido de imigração,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/process/failures/,https://immigratetobrazil.com/pt-br/process/,Como funciona o atendimento migratório com Monique,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/failures/,https://immigratetobrazil.com/pt-br/rights/,Direitos e responsabilidades dos imigrantes no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/failures/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/,https://immigratetobrazil.com/pt-br/process/failures/,Quando há problemas no pedido de imigração,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/process/fees/,https://immigratetobrazil.com/pt-br/process/,Como funciona o atendimento migratório com Monique,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/fees/,https://immigratetobrazil.com/pt-br/rights/,Direitos e responsabilidades dos imigrantes no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/fees/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/,https://immigratetobrazil.com/pt-br/process/fees/,Honorários e custos do pedido de imigração,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/process/filing/,https://immigratetobrazil.com/pt-br/process/,Como funciona o atendimento migratório com Monique,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/filing/,https://immigratetobrazil.com/pt-br/rights/,Direitos e responsabilidades dos imigrantes no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/filing/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/,https://immigratetobrazil.com/pt-br/process/filing/,Preparação e protocolo do pedido migratório,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/process/mistakes/,https://immigratetobrazil.com/pt-br/process/,Como funciona o atendimento migratório com Monique,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/mistakes/,https://immigratetobrazil.com/pt-br/rights/,Direitos e responsabilidades dos imigrantes no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/mistakes/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/,https://immigratetobrazil.com/pt-br/process/mistakes/,Como evitar erros no pedido de imigração,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/process/naturalisation/,https://immigratetobrazil.com/pt-br/process/,Como funciona o atendimento migratório com Monique,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/naturalisation/,https://immigratetobrazil.com/pt-br/rights/,Direitos e responsabilidades dos imigrantes no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/naturalisation/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/,https://immigratetobrazil.com/pt-br/process/naturalisation/,Preparação para o processo de naturalização,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/process/obligations/,https://immigratetobrazil.com/pt-br/process/,Como funciona o atendimento migratório com Monique,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/obligations/,https://immigratetobrazil.com/pt-br/rights/,Direitos e responsabilidades dos imigrantes no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/obligations/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/,https://immigratetobrazil.com/pt-br/process/obligations/,Obrigações durante o pedido de imigração,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/process/permanent/,https://immigratetobrazil.com/pt-br/process/,Como funciona o atendimento migratório com Monique,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/permanent/,https://immigratetobrazil.com/pt-br/rights/,Direitos e responsabilidades dos imigrantes no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/permanent/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/,https://immigratetobrazil.com/pt-br/process/permanent/,Planejamento para residência por prazo indeterminado,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/process/planning/,https://immigratetobrazil.com/pt-br/process/,Como funciona o atendimento migratório com Monique,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/planning/,https://immigratetobrazil.com/pt-br/rights/,Direitos e responsabilidades dos imigrantes no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/planning/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/,https://immigratetobrazil.com/pt-br/process/planning/,Planejamento do pedido de imigração,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/pt-br/process/refund/,https://immigratetobrazil.com/pt-br/process/,Como funciona o atendimento migratório com Monique,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/refund/,https://immigratetobrazil.com/pt-br/rights/,Direitos e responsabilidades dos imigrantes no Brasil,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/pt-br/process/refund/,https://immigratetobrazil.com/pt-br/start-consultation/,Solicite uma consulta sobre imigração,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
